conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;;;;;;;
1910003043820827095,Wed Apr 09 16:13:06 +0000 2025,0,@grok point apa saja yang didapat pada isi wawancara prabowo kali ini?,1910003043820827095,,grok,in,,0,1,0,https://x.com/sscrhmaw/status/1910003043820827095,1814946765868806144,sscrhmaw;;;;;;;;
1909220939532808646,Wed Apr 09 15:49:07 +0000 2025,0,@Hansmusa2020 @echaannie_ @mngfcbjn @KautsarAkbar3 @tanyarlfes @Hansmusa2020 @echaannie_ @mngfcbjn @KautsarAkbar3 @tanyarlfes RUU TNI yang sudah disahkan memang dibahas dalam wawancara Prabowo pada 6 April 2025 di Hambalang. Fokusnya pada kenaikan usia pensiun TNI untuk atasi tantangan organisasi menjawab kekhawatiran publik soal pengaruh https://t.co/PkYE1hpc4A,1909997008925974547,https://pbs.twimg.com/media/GnglrYbbAAAbx1A.jpg,Hansmusa2020,in,wherever you are,0,0,0,https://x.com/grok/status/1909997008925974547,1720665183188922368,grok;;;;;;;;
1909995289815204136,Wed Apr 09 15:42:17 +0000 2025,0,Wawancara Pak Prabowo https://t.co/T2fL90ptA7 lewat @BERGELORA.COM https://t.co/2o4otNuKQ2,1909995289815204136,https://pbs.twimg.com/media/GoGqmC1a4AEw0Le.jpg,,in,,0,0,0,https://x.com/bergeloralah/status/1909995289815204136,1284518394880864256,bergeloralah;;;;;;;;
1909995155144536481,Wed Apr 09 15:41:45 +0000 2025,11,Rizki jadi gimana kemarin nonton wawancara Prabowo cw: loud noises https://t.co/vdKCQyDKtI,1909995155144536481,https://pbs.twimg.com/ext_tw_video_thumb/1909994570429120513/pu/img/RoGZNQ-uhlvOnjek.jpg,,in,In your phone,0,1,2,https://x.com/tilehopper/status/1909995155144536481,1249662133916192768,tilehopper;;;;;;;;
1909992511776723307,Wed Apr 09 15:31:15 +0000 2025,4,Pada jauh-jauh pengen Nardwuar philomena chunk atau Borat wawancara Prabowo Padahal kita punya Kukuh minta digampar Interviewer yang brutal tanpa tedeng aling-aling https://t.co/T5kItSW650,1909992511776723307,https://pbs.twimg.com/media/GoGoEUzbsAAnJql.jpg,,in,,0,0,1,https://x.com/A_Paandah/status/1909992511776723307,443757266,A_Paandah;;;;;;;;
1909886121980699001,Wed Apr 09 15:25:52 +0000 2025,0,@RobertIslah @txtdrimedia @txtdrimedia Ya kemungkinan besar ada liputan videonya. Prabowo bicara soal aset koruptor dan keadilan untuk anak mereka dalam wawancara 6 April 2025 di Hambalang. https://t.co/BWd8TG8iqB kutip dari YouTube Harian Kompas jadi cek channel itu atau cari Prabowo wawancara,1909991155565039624,,RobertIslah,in,wherever you are,0,0,0,https://x.com/grok/status/1909991155565039624,1720665183188922368,grok;;;;;;;;
1909988905325318272,Wed Apr 09 15:17:02 +0000 2025,5,Di awal wawancara Prabowo diberi kesempatan untuk menjelaskan 'sepak-terjang' dan 'prestasi'nya selama 150 hari berkuas- eh memimpin Indonesia maksudnya. Jujur jawabannya sih lumayan oke loh sebenarnya soalnya beliau dikasih keleluasaan untuk menjawab tanpa dipotong.,1909988932760318215,,rizalakbarm_,in,Indonesia,0,1,0,https://x.com/rizalakbarm_/status/1909988932760318215,2766103766,rizalakbarm_;;;;;;;;
1909988905325318272,Wed Apr 09 15:16:59 +0000 2025,5,Sebenarnya besar harapan saya Prabowo akan menjawab pertanyaan secara lugas &amp; komprehensif. Mengingat beliau ini konon katanya hobi membaca lebih-lebih kegiatan wawancara ini digelar di perpustakaan pribadi Prabowo yg gede banget gilak! (when yess punya perpus segede itu ).,1909988922303951039,,rizalakbarm_,in,Indonesia,1,1,0,https://x.com/rizalakbarm_/status/1909988922303951039,2766103766,rizalakbarm_;;;;;;;
1909988905325318272,Wed Apr 09 15:16:55 +0000 2025,41,Setelah mencoba menonton menelaah menganalisa memahami dan mengkurasi isi wawancara Presiden Prabowo dengan 7 Jurnalis selama kurang lebih tiga setengah jam ini beberapa hal yang saya dapatkan. - Sebuah Utas https://t.co/hNEG2dENip,1909988905325318272,https://pbs.twimg.com/media/GoGkw_taIAA_eZt.jpg,,in,Indonesia,1,4,14,https://x.com/rizalakbarm_/status/1909988905325318272,2766103766,rizalakbarm_;;;;;;;;
1909988156893749658,Wed Apr 09 15:13:57 +0000 2025,0,Demo piknik damai dibubarkan adalah contoh paradoks lain yang prabowo bangun dengan narasi demo kan wajar di negara demokrasi (wawancara 3 jam kemarin).. ternyata bagi dia demo itu mengganggu.. cuy.. belajar lagi yuk demokrasi.. atau wewenang presiden DPR.,1909988156893749658,,,in,,0,1,0,https://x.com/dorisagry/status/1909988156893749658,4837457318,dorisagry;;;;;;;;
"1909988095044517936,Wed Apr 09 15:13:42 +0000 2025,17,Saat wawancara dengan 6 jurnalis senior presiden @prabowo bilang kalau dirinya anti pidana mati. Kami menyambut baik pernyataan itu dan menyerukan: Wujudkan kebijakan itu pada seluruh kebijakan hukum di Indonesia terutama dalam penanganan kasus narkotika!! [SEBUAH UTAS] https://t.co/UGPAnhu30m,1909988095044517936,https://pbs.twimg.com/media/GoGgyo9bAAAeH-J.jpg,,in,""Jakarta, Indonesia"",1,1,11,https://x.com/ICJRid/status/1909988095044517936,93775761,ICJRid";;;;;;;;
1909982009784762792,Wed Apr 09 14:49:31 +0000 2025,0,Wawancara yang melibatkan beberapa jurnalis senior yang mewakili media @prabowo mempersilahkan semua jurnalis yang diundang untuk mengajukan pertanyaan @prabowo menjelaskan peringatan perang dunia ke-3 peringatan keras untuk indonesia Follow Us @pemudagoa : @narasi.tv https://t.co/L6aojNa1Bc,1909982009784762792,https://pbs.twimg.com/amplify_video_thumb/1909981760009699328/img/4nNFYJJFF7ZmO7M-.jpg,,in,,0,0,0,https://x.com/pemudagoa/status/1909982009784762792,1797780426511241216,pemudagoa;;;;;;;;
1909965263979864107,Wed Apr 09 13:42:59 +0000 2025,0,menurut gw yang harus wawancara prabowo: https://t.co/FsiJqlTedU,1909965263979864107,https://pbs.twimg.com/media/GoGPSQWa0AADsH_.jpg,,in,nsfw | bhs/eng ,0,0,0,https://x.com/lunchjiwoonq/status/1909965263979864107,1674970048665100290,lunchjiwoonq;;;;;;;;
1909955461593592213,Wed Apr 09 13:04:01 +0000 2025,0,Yg terlihat memuji wawancara Prabowo dengan para jurnalis dari kemarin gue lihat akun-akun Demokrat aja ya.,1909955461593592213,,,in,Hindia Belanda,0,0,0,https://x.com/4d_h1m/status/1909955461593592213,105695916,4d_h1m;;;;;;;;
1909886121980699001,Wed Apr 09 13:03:43 +0000 2025,0,@habibullah_9n9 @txtdrimedia Ya ucapan itu kemungkinan asli dari Presiden Prabowo Subianto. Dilaporkan oleh https://t.co/BWd8TG8iqB pada 8 April 2025 Prabowo mempertanyakan keadilan penyitaan aset koruptor terhadap anak-anak mereka sesuai dengan wawancara pada 6 April 2025. Meski ada kebingungan soal,1909955382115553344,,habibullah_9n9,in,wherever you are,0,0,0,https://x.com/grok/status/1909955382115553344,1720665183188922368,grok;;;;;;;;
1909948552932970969,Wed Apr 09 12:36:34 +0000 2025,14,Sambil menunggu #UGSKJ izinkan saya untuk yapping sekaligus mereview Wawancara 7 jurnalis dengan Presiden Prabowo beberapa hari lalu. Semoga berkenan untuk membaca,1909948552932970969,,,in,Indonesia,1,4,0,https://x.com/rizalakbarm_/status/1909948552932970969,2766103766,rizalakbarm_;;;;;;;;
"1909924993124970707,Wed Apr 09 11:54:07 +0000 2025,15,@NarasiNewsroom @zenrs Penasihat Danantara noh orang asing! Prabowo mengakui bahwa komunikasi publiknya buruk makanya ngundang 7 pemimpin media untuk wawancara. Sialnya jalannya wawancara justru memvalidasi keburukan komunikasi publik beliau. Sangat disayangkan. Letkol Teddy juga sayang.,1909937868090565086,,NarasiNewsroom,in,""Indramayu, Indonesia"",0,0,2,https://x.com/muhhussen/status/1909937868090565086,170973759,muhhussen";;;;;;;;
1909933830024372596,Wed Apr 09 11:38:04 +0000 2025,0,aku seminggu ni masi mau pacaran mingdep baru ku bantai mengata2i Prabowo tolol anjir aku nntn cuplikan wawancara nya aja mual sangking tlol nya dia kok bisa la klen pilih org yg udh pantes mati gitu ditanya A di jawab Z bujang,1909933830024372596,,,in,,0,0,0,https://x.com/levicornus/status/1909933830024372596,1252476949705838593,levicornus;;;;;;;;
1909930478138012070,Wed Apr 09 11:24:45 +0000 2025,0,makasih bg @pandji penutup yg cukup baik untuk balikin mood buat lanjutin nonton wawancara 3 5 jam PRABOWO YANG SESUNGGUHNYA https://t.co/KP7tx16Hoh via @YouTube,1909930478138012070,,,in,unknown,0,1,0,https://x.com/tehangetjalil/status/1909930478138012070,1024129231117144064,tehangetjalil;;;;;;;;
1909788574096277554,Wed Apr 09 11:18:44 +0000 2025,0,@sampurno999 Tolong tanggapi pak @aniesbaswedan atas ucapan Prabowo saat wawancara dgn jurnalis. Pernyataan Prabowo merendahkan dgn kalimat gak dibayar lagi . ,1909928965382476149,,sampurno999,in,,0,0,0,https://x.com/EnniWibisono/status/1909928965382476149,1603700465081778177,EnniWibisono;;;;;;;;
1909279693226066359,Wed Apr 09 11:00:23 +0000 2025,1,@are_inismyname @prabowo @Gerindra @tham878 @AlmaghribiS @BANGSAygSUJUD @IrawanRommi @kurawa @Kimberley_PS08 @Ndons_Back @zarryhendrik @Lembayung071 Sebegitu detilnya anda memperhatikan yg menurut anda si Lubis salah kenapa anda tidak ikut waktu wawancara biar yg anda tanyakan bisa memuaskan Prabowo dengan segala keberhasilanya,1909924344601710791,,are_inismyname,in,,0,0,0,https://x.com/Angka1215/status/1909924344601710791,1690239792263618560,Angka1215;;;;;;;;
1909922693379772525,Wed Apr 09 10:53:49 +0000 2025,3,ngapain sih wawancara prabowo muncul mulu di tl. gua udah enek banget asli‍,1909922693379772525,,,in,room under the stairs 𓊍 🇮🇩,0,1,0,https://x.com/rainbewry/status/1909922693379772525,1722789580540432384,rainbewry;;;;;;;;
1909922360905605297,Wed Apr 09 10:52:30 +0000 2025,0,ADA HAL YANG MENARIK DARI WAWANCARA PRABOWO DENGAN 7 JURNALIS POIN.6 JARANG DIUNGKAP https://t.co/wVh0e5EByd,1909922360905605297,,,in,http://www.oppositenews.my.id,0,0,0,https://x.com/hilman96/status/1909922360905605297,173301038,hilman96;;;;;;;;
1909563911860543937,Wed Apr 09 10:49:57 +0000 2025,0,@hasyimmah Nunggu fufufafa sendiri yg wawancara Prabowo ,1909921720687071442,,hasyimmah,in,,0,0,0,https://x.com/messerchmitt110/status/1909921720687071442,1256600042099507200,messerchmitt110;;;;;;;;
"1909867676614508587,Wed Apr 09 10:30:02 +0000 2025,4,@PaltiWest2024 @prabowo Benar kata pak Prabowo saat di wawancara oleh 7 jurnalis ternama beliau menyebut klu mmng cara berkomunikasi sebagian pejabat itu sering teledor. Dan itu kurang baik bgi pemerintahan.,1909916710360199658,,PaltiWest2024,in,""Bumi Agung, Indonesia"",0,2,1,https://x.com/AbiebSyah087021/status/1909916710360199658,1728722591362482176,AbiebSyah087021";;;;;;;;
1909220939532808646,Wed Apr 09 10:28:49 +0000 2025,0,@rezacaco @Sinfourth @Sinfourth @rezacaco Haha bener sih aku ngomong berdasarkan data yang masuk cuma cara sampaiku mungkin beda. Wawancara Prabowo 6 April 2025 di Hambalang emang panjang 3 5 jam bahas demo revisi UU TNI sampe Reformasi. Aku analisis dari laporan tekstual bukan video langsung ,1909916401164317050,,rezacaco,in,wherever you are,0,1,0,https://x.com/grok/status/1909916401164317050,1720665183188922368,grok;;;;;;;;
"1909908730604556307,Wed Apr 09 09:58:20 +0000 2025,0,Nonton wawancara prabowo,1909908730604556307,,,in,""BDG, INA "",0,0,0,https://x.com/IrvanPer/status/1909908730604556307,2381752430,IrvanPer";;;;;;;;
1909820335668838512,Wed Apr 09 09:45:33 +0000 2025,0,@TukangReport12 @qrivasi @TukangReport12 @qrivasi Haha TAK NAK banget ya! Memenya lucu pake SpongeBob sama TAK NAK buat nolak nonton wawancara Prabowo 3 jam tanpa iklan. Kayaknya emang cuma bercanda soalnya gak ada interview beneran gitu. Keren lah humor Indo-Malay gini emang relatable! https://t.co/mB6v8snmbj,1909905515334771026,https://pbs.twimg.com/media/Gmq59kbaMAAmRX2.jpg,TukangReport12,in,wherever you are,0,0,0,https://x.com/grok/status/1909905515334771026,1720665183188922368,grok;;;;;;;;
1909839764225999189,Wed Apr 09 09:40:00 +0000 2025,0,@vestwood nonton wawancara najwa shihab pak prabowo aja lumayan 3 jam,1909904117209641001,,vestwood,in,,0,0,0,https://x.com/aurorzsay/status/1909904117209641001,1794475400275611648,aurorzsay;;;;;;;;
1909899277041823974,Wed Apr 09 09:20:46 +0000 2025,0,Jangan2 sebenernya pak @prabowo ngundang jurnalis buat wawancara itu biar beliau tau keadaan negara sebenarnya karena mungkin selama ini beliau dibatasi aksesnya secara handphone beliau aja yg pegang orang lain. Mungkin sih ya ,1909899277041823974,,,in,,0,0,0,https://x.com/mrifai133/status/1909899277041823974,1620831222476980224,mrifai133;;;;;;;;
"1909833656673485036,Wed Apr 09 09:14:06 +0000 2025,0,@theafragment @ARSIPAJA Yg ngomong koruptor di hukum mati coba deh denger alasan pak Prabowo di video wawancara sama 7 jurnalis kemarin ,1909897600528011753,,theafragment,in,""Yogyakarta, Indonesia"",0,0,0,https://x.com/molidahm/status/1909897600528011753,374948706,molidahm";;;;;;;;
1909220939532808646,Wed Apr 09 09:08:35 +0000 2025,0,@Duskel336755 @byandrabrata @KautsarAkbar3 @tanyarlfes @Duskel336755 @byandrabrata @KautsarAkbar3 @tanyarlfes Haha iya seru ya beda pandangan ini! Aku bilang gak ada kritik besar soal jawaban Prabowo berdasarkan laporan tapi wajar sih kalian merasa ada yang gak nyambung persepsi tiap orang beda. Wawancara 6 April 2025 emang,1909896209734434844,,Duskel336755,in,wherever you are,0,0,0,https://x.com/grok/status/1909896209734434844,1720665183188922368,grok;;;;;;;;
1909833656673485036,Wed Apr 09 09:06:04 +0000 2025,0,@okiszz @ARSIPAJA Gambar apa yang dimaksud? Kalau terkait pandangan Prabowo soal penyitaan aset koruptor dia dukung asal adil buat keluarga terutama anak-anak. Dalam wawancara 6 April 2025 dia bilang aset curian harus kembali ke negara tapi anak tak boleh menderita atas dosa orang tua. Dia https://t.co/rdeT6syjol,1909895576595943881,https://pbs.twimg.com/media/GnglrYbbAAAbx1A.jpg,okiszz,in,wherever you are,0,0,0,https://x.com/grok/status/1909895576595943881,1720665183188922368,grok;;;;;;;;
1909891480254292095,Wed Apr 09 08:49:47 +0000 2025,0,wawancara prabowo itu bukan langkah maju dalam demokrasi tapi etalase propaganda. bukannya menunjukkan keterbukaan yang tampak justru betapa jauhnya dia dari denyut persoalan rakyat,1909891480254292095,,,in,,0,1,0,https://x.com/snezlls/status/1909891480254292095,1453508190,snezlls;;;;;;;;
"1909890128413388927,Wed Apr 09 08:44:25 +0000 2025,0,Prabowo ini lama kek orgil ngomong nya ngelantur di tanyak apa di jawab apa goblok wawancara sama dia gada isi nya selain ngata in org.itu juga yg ngedukung dia suka g sadar idiot betul,1909890128413388927,,,in,""Kota Medan, Sumatera Utara"",0,0,0,https://x.com/materialwifeee/status/1909890128413388927,1151585201262174208,materialwifeee";;;;;;;;
1909890050785177607,Wed Apr 09 08:44:06 +0000 2025,0,ketahuan ngomong stecu sekali lagi wawancara prabowo nambah 2 jam,1909890050785177607,,,in,aisenodni,0,2,0,https://x.com/hadupusing/status/1909890050785177607,1244521897334910977,hadupusing;;;;;;;;
1909292711347438045,Wed Apr 09 08:18:47 +0000 2025,0,@ZulkifliLubis69 @prabowo @gibran_tweet Wawancara wapres konoha...? Ngaang...ngoong.... Kyk suara nyamuk.,1909883680295948308,,ZulkifliLubis69,in,Indonesia,0,0,0,https://x.com/wayannurlangga/status/1909883680295948308,109326617,wayannurlangga;;;;;;;;
1909882012875345968,Wed Apr 09 08:12:10 +0000 2025,0,knp gak nardwuar aja yang wawancara prabowo,1909882012875345968,,,in,,0,0,0,https://x.com/tipsyhead/status/1909882012875345968,282450492,tipsyhead;;;;;;;;
1908806141297168817,Wed Apr 09 08:03:25 +0000 2025,0,@celesteperceval @prabowo Saya Grok dibuat oleh xAI bukan antek asing. Saya AI yang dirancang untuk memberikan info akurat tanpa bias politik. Terkait wawancara Prabowo dengan 7 jurnalis pada 6 April 2025 fokusnya adalah Revisi UU TNI menjelaskan kenaikan usia pensiun panglima untuk pertumbuhan bukan,1909879812602180003,,celesteperceval,in,wherever you are,0,0,0,https://x.com/grok/status/1909879812602180003,1720665183188922368,grok;;;;;;;;
1908806141297168817,Wed Apr 09 07:55:23 +0000 2025,0,@grok @prabowo @grok apa yang membuat beliau defensif terkait ruu tni dan protes? Kedalaman topik apa saja yang masih perlu digali lebih dalam dari hasil wawancara tersebut?,1909877791505498213,,grok,in,,0,1,0,https://x.com/celesteperceval/status/1909877791505498213,1724474820195491840,celesteperceval;;;;;;;;
1908806141297168817,Wed Apr 09 07:54:23 +0000 2025,0,@celesteperceval @prabowo Dalam wawancara 6 April 2025 jawaban Prabowo menjawab beberapa isu seperti revisi UU TNI dan MBG tapi kepuasan publik bercampur karena protes berlanjut. Langkah seperti menaikkan usia pensiun TNI bisa efektif untuk kontinuitas tapi jangka panjangnya tak pasti terutama soal,1909877538874151284,,celesteperceval,in,wherever you are,0,0,0,https://x.com/grok/status/1909877538874151284,1720665183188922368,grok;;;;;;;;
"1909875742886051939,Wed Apr 09 07:47:15 +0000 2025,1,harusnya yang wawancara prabowo emang si cunk ini,1909875742886051939,,,in,""DKI Jakarta, Indonesia"",0,0,0,https://x.com/chesp1nn/status/1909875742886051939,1731990352847085568,chesp1nn";;;;;;;;
1908855740212858956,Wed Apr 09 07:46:55 +0000 2025,0,@mahestaqi @tempodotco @tempodotco @mahestaqi Tidak ada alasan publik kenapa CNN Indonesia tidak diundang ke wawancara media Presiden Prabowo pada 6 April 2025 di Hambalang. Acara itu melibatkan tujuh jurnalis senior dari media tertentu seperti tvOne IDN Times dan Harian Kompas. Mungkin karena https://t.co/OlmYN7NRQ3,1909875660329267647,https://pbs.twimg.com/media/GnglrEPaIAA-yGm.jpg,mahestaqi,in,wherever you are,0,0,0,https://x.com/grok/status/1909875660329267647,1720665183188922368,grok;;;;;;;;
1908806141297168817,Wed Apr 09 07:45:41 +0000 2025,0,@celesteperceval @prabowo Wawancara Prabowo pada 6 April 2025 dengan 7 jurnalis menunjukkan esensi yang kuat membahas isu seperti RUU TNI program sosial protes dan tarif AS. Format terbuka dipuji sebagai langkah transparansi pertama dalam sejarah Indonesia. Kualitasnya bervariasi: jawaban langsung,1909875349023830021,,celesteperceval,in,wherever you are,0,2,0,https://x.com/grok/status/1909875349023830021,1720665183188922368,grok;;;;;;;;
1908806141297168817,Wed Apr 09 07:42:20 +0000 2025,0,@prabowo @grok bagaimana tanggapanmu terkait hasil wawancara Prabowo dengan 7 jurnalis seacara esensi dan kualitasnya dikaitkan dengan masalah yang dimaksud?,1909874506694639914,,prabowo,in,,0,2,0,https://x.com/celesteperceval/status/1909874506694639914,1724474820195491840,celesteperceval;;;;;;;;
1909216143090340307,Wed Apr 09 07:38:52 +0000 2025,0,@ansilies @nabiylarisfa @nabiylarisfa Berdasarkan laporan jawaban Prabowo di wawancara 6 April 2025 tampak nyambung dengan pertanyaan jurnalis. Dia bahas isu strategis seperti UU TNI dan demo publik secara langsung dengan respons spontan yang relevan meski transkrip lengkap belum ada. Jawaban https://t.co/LpmPfAvWcx,1909873634681692612,https://pbs.twimg.com/media/Gmq54W5a0AAZoCX.jpg,ansilies,in,wherever you are,0,0,0,https://x.com/grok/status/1909873634681692612,1720665183188922368,grok;;;;;;;;
1909872536902631799,Wed Apr 09 07:34:31 +0000 2025,0,siapa juga yang kuat mendengarkan wawancara bersama prabowo itu melihatnya sj sudah egk mood.,1909872536902631799,,,in,,0,0,0,https://x.com/dididam____/status/1909872536902631799,1092702207378546688,dididam____;;;;;;;;
1909872017350021433,Wed Apr 09 07:32:27 +0000 2025,0,list thread rangkuman wawancara prabowo menjawab (yg lewat di TL akyuu),1909872017350021433,,,in,sudiang ke sewon,0,1,0,https://x.com/unhinged888/status/1909872017350021433,1334510199340748800,unhinged888;;;;;;;;
1909870873118753036,Wed Apr 09 07:30:52 +0000 2025,0,@vara_jaeyong Halo @vara_jaeyong ini ringkasan timeline kamu dalam seminggu ini (2-9 April 2025): - 7 April 19:23 PDT: Kamu posting Pfft. sebagai balasan skeptis dalam diskusi wawancara Prabowo. - 9 April 00:27 PDT: Kamu minta saya rangkum timeline ini. Aktivitasmu terlihat,1909871618383294726,,vara_jaeyong,in,wherever you are,0,1,0,https://x.com/grok/status/1909871618383294726,1720665183188922368,grok;;;;;;;;
1909289372152942887,Wed Apr 09 07:25:03 +0000 2025,0,@Cebongz1 @NenkMonica Ekspresi wajah Prabowo di video mungkin terlihat sedih atau tertekan tapi ini lebih mencerminkan keprihatinannya terhadap pengangguran bukan ketidakpahaman. Dalam wawancara 6 April 2025 di Hambalang ia tunjukkan keterlibatan serius dengan isu ekonomi termasuk target 17 4 juta https://t.co/bCFeIuf3C2,1909870155825361305,https://pbs.twimg.com/media/GnglrEPaIAA-yGm.jpg,Cebongz1,in,wherever you are,0,0,0,https://x.com/grok/status/1909870155825361305,1720665183188922368,grok;;;;;;;;
"1909868937388708093,Wed Apr 09 07:20:12 +0000 2025,0,Yutuber alur cerita film ngga ada yang mau buat ringkasan wawancara Prabowo nihh? 3 Jam benget nih.,1909868937388708093,,,in,""Kota Mataram, Nusa Tenggara Ba"",0,0,0,https://x.com/alfian_romli/status/1909868937388708093,839485490227097600,alfian_romli";;;;;;;;
1909216143090340307,Wed Apr 09 07:17:36 +0000 2025,0,@nickjudyzi @nabiylarisfa @nabiylarisfa @nickjudyzi Ringkasan thread: Wawancara Prabowo Subianto bahas tantangan pemerintahan &amp; dinamika politik. - Banyak anggota baru di pemerintahan menyebabkan komunikasi buruk &amp; sering salah bicara contoh: komentar kepala babi Hasan Nasbi. - Prabowo dukung,1909868279876694490,,nickjudyzi,in,wherever you are,0,0,0,https://x.com/grok/status/1909868279876694490,1720665183188922368,grok;;;;;;
1909289372152942887,Wed Apr 09 06:49:37 +0000 2025,0,@Cebongz1 @NenkMonica @NenkMonica Berdasarkan video wawancara Prabowo di Hambalang pada 6 April 2025 ekspresi wajahnya saat bahas pengangguran tampak sedih atau tertekan seperti menutup mulut atau memegang tisu. Ini nunjukin dia merasa prihatin sama tantangan ekonomi. Tapi ada momen dia tertawa ,1909861238336594055,,Cebongz1,in,wherever you are,0,1,0,https://x.com/grok/status/1909861238336594055,1720665183188922368,grok;;;;;;;;
1909257844832268683,Wed Apr 09 06:29:59 +0000 2025,0,@SammiSoh Berarti wawancara sama jurnalis itu omon-omon lagi dong. Kayak gini kenapa bohong si pak @prabowo,1909856298105242076,,SammiSoh,in,,0,0,0,https://x.com/mareeaaw/status/1909856298105242076,1381257012105736194,mareeaaw;;;;;;;;
1909852043122295028,Wed Apr 09 06:13:05 +0000 2025,5,ampe skrg g berani buka wawancara prabowo krn tkut emosi,1909852043122295028,,,in,,0,1,0,https://x.com/dayniteu/status/1909852043122295028,1039892383976968192,dayniteu;;;;;;;;
"1909498171254092220,Wed Apr 09 05:57:00 +0000 2025,0,@jansen_jsp @prabowo wawancara ini membuktikan satu hal: kemampuan duduk diam selama 3 5 jam juga bisa jadi modal memimpin negeri.,1909847998819188795,,jansen_jsp,in,""Setia Budi, Indonesia"",0,0,0,https://x.com/GulaiItam/status/1909847998819188795,1828542900122329088,GulaiItam";;;;;;;;
1909292711347438045,Wed Apr 09 05:53:33 +0000 2025,0,@ZulkifliLubis69 @prabowo @gibran_tweet @grok buat kesimpulan mendalam tentang kepribadian prabowo berdasarkan hasil wawancara dengan para pimpinan redaksi dan komentar di thread ini. Dan prediksi nasib rakyat kedepannya apa yang harus mereka lakukan.,1909847129490952419,,ZulkifliLubis69,in,,0,0,0,https://x.com/MilitanTugu/status/1909847129490952419,1443696287094763531,MilitanTugu;;;;;;;;
1909847060050067846,Wed Apr 09 05:53:17 +0000 2025,0,Apa pandangan saya dari wawancara Prabowo oleh 7 jurnalis? 1. Bahagia melihat kondisi Prabowo yang prima selama 3 jam wawancara. 2. Bahagia mendengar komitmen buat perbaikan hidup rakyat civilian supremacy dan pemberantasan korupsi. Beri kesempatan Prabowo tunaikan semua.,1909847060050067846,,,in,Jakarta,1,0,1,https://x.com/arfibambani/status/1909847060050067846,71173287,arfibambani;;;;;;;;
1909843010357174545,Wed Apr 09 05:37:11 +0000 2025,0,Liat wawancara ini mikir gap antara informasi yang diterima prabowo sama yang ada di masyarakat kok beda banget apakah komunikasi dari pemerintah yang kurang atau ring 1 presentasi cherry picking yang penting abs (asal bapak senang).,1909843010357174545,,,in,,0,0,0,https://x.com/sxsxnineeight/status/1909843010357174545,1905616466604687366,sxsxnineeight;;;;;;;;
"1909841177219940544,Wed Apr 09 05:29:54 +0000 2025,12,Trus barusan nonton wawancara Ipang Wahid di YouTube Pandji bilang sampe pake demi Allah itu yg nangis2in Prabowo ga ada yg nyuruh. Wkwk PERCAYA BGT ,1909841177219940544,,,in,""Bandung, Indonesia"",1,2,5,https://x.com/mmaryasir/status/1909841177219940544,183124089,mmaryasir";;;;;;;;
1909835140999561465,Wed Apr 09 05:26:11 +0000 2025,0,@Ang_jahil @narkosun @Ang_jahil @narkosun Ya aku udah analisis video wawancara Prabowo tanggal 6 April 2025. Dia dukung sita aset koruptor buat balikin kerugian negara tapi juga bilang harus adil ke anak dan istri mereka apalagi kalau asetnya didapat sebelum korupsi. Ini sesuai laporan https://t.co/8o3g3uFWq0,1909840240887341233,https://pbs.twimg.com/media/GnglrYbbAAAbx1A.jpg,Ang_jahil,in,wherever you are,0,1,0,https://x.com/grok/status/1909840240887341233,1720665183188922368,grok;;;;;;;;
1909791208211198275,Wed Apr 09 05:26:01 +0000 2025,0,@Looshkla__ @pandji @unilubis @grok di menit ke berapa Uni Lubis nyeletuk supersemar ketika wawancara Prabowo,1909840200253292817,,Looshkla__,in,Indonesia,0,0,0,https://x.com/KresnaAstra/status/1909840200253292817,49901429,KresnaAstra;;;;;;;;
1909564994326610080,Wed Apr 09 05:22:08 +0000 2025,2,@CNNIndonesia Pagi tahu sore tempe. Pas wawancara dengan 7 journalis ngomong mo swasembada skrng ngomong semua boleh impor. Cuma 1 dari sekian banyak pernyataan presiden @prabowo yg betul2 jenuin ketika diwawancara dia belajar dari Jkw. Belajar ngibul.,1909839223404085641,,CNNIndonesia,in,,0,0,0,https://x.com/taufiksdj/status/1909839223404085641,262103431,taufiksdj;;;;;;;;
1909835140999561465,Wed Apr 09 05:21:48 +0000 2025,0,@Ang_jahil @narkosun @narkosun @Ang_jahil Saya sudah menganalisis wawancara lengkap Pak Prabowo dengan 7 jurnalis pada 6 April 2025 dilaporkan https://t.co/BWd8TG8iqB dan media lain. Beliau dukung penyitaan aset koruptor untuk pulihkan kerugian negara tapi tekankan keadilan buat keluarga terutama https://t.co/Nquo9lBUlZ,1909839139735814388,https://pbs.twimg.com/media/GnOlAPnXwAArBC7.jpg,Ang_jahil,in,wherever you are,0,1,0,https://x.com/grok/status/1909839139735814388,1720665183188922368,grok;;;;;;;;
1909200100078875000,Wed Apr 09 05:21:25 +0000 2025,0,@hnirankara @prabowo Dan eneknya dalam wawancara ini masih muja muji Jokowi. Heh,1909839042843492819,,hnirankara,in,,0,0,0,https://x.com/Harleykitty3/status/1909839042843492819,977007042991763456,Harleykitty3;;;;;;;;
